"Territory","Year","Score","Name","Live births (absolute value)","Live births (percentage value)"
"Friuli-Venezia Giulia","2012","8","ANDREA","104","2.13"
"Friuli-Venezia Giulia","2012","8","GABRIELE","104","2.13"
"Friuli-Venezia Giulia","2012","9","FRANCESCO","102","2.08"
"Friuli-Venezia Giulia","2012","10","TOMMASO","95","1.94"
"Friuli-Venezia Giulia","2013","1","FRANCESCO","150","3.15"
"Friuli-Venezia Giulia","2013","2","ALESSANDRO","140","2.94"
"Friuli-Venezia Giulia","2013","3","MATTIA","135","2.84"
"Friuli-Venezia Giulia","2013","4","LEONARDO","126","2.65"
"Friuli-Venezia Giulia","2013","5","LORENZO","116","2.44"
"Friuli-Venezia Giulia","2013","6","ANDREA","108","2.27"
"Friuli-Venezia Giulia","2013","7","MATTEO","107","2.25"
"Friuli-Venezia Giulia","2013","8","RICCARDO","103","2.16"
"Friuli-Venezia Giulia","2013","9","GABRIELE","100","2.1"
"Friuli-Venezia Giulia","2013","10","DAVIDE","98","2.06"
"Friuli-Venezia Giulia","2014","1","FRANCESCO","149","3.13"
"Friuli-Venezia Giulia","2014","2","ALESSANDRO","143","3"
"Friuli-Venezia Giulia","2014","3","LEONARDO","121","2.54"
"Friuli-Venezia Giulia","2014","4","MATTIA","113","2.37"
"Friuli-Venezia Giulia","2014","5","TOMMASO","112","2.35"
"Friuli-Venezia Giulia","2014","6","RICCARDO","109","2.29"
"Friuli-Venezia Giulia","2014","7","MATTEO","101","2.12"
"Friuli-Venezia Giulia","2014","8","DAVIDE","97","2.04"
"Friuli-Venezia Giulia","2014","9","LORENZO","96","2.01"
"Friuli-Venezia Giulia","2014","10","GABRIELE","88","1.85"
"Friuli-Venezia Giulia","2015","1","LEONARDO","124","2.85"
"Friuli-Venezia Giulia","2015","2","ALESSANDRO","116","2.66"
"Friuli-Venezia Giulia","2015","3","MATTIA","110","2.53"
"Friuli-Venezia Giulia","2015","4","TOMMASO","106","2.44"
"Friuli-Venezia Giulia","2015","5","FRANCESCO","100","2.3"
"Friuli-Venezia Giulia","2015","6","LORENZO","92","2.11"
"Friuli-Venezia Giulia","2015","6","RICCARDO","92","2.11"
"Friuli-Venezia Giulia","2015","7","DAVIDE","85","1.95"
"Friuli-Venezia Giulia","2015","7","MATTEO","85","1.95"
"Friuli-Venezia Giulia","2015","8","ANDREA","72","1.65"
"Friuli-Venezia Giulia","2015","9","GABRIELE","71","1.63"
"Friuli-Venezia Giulia","2015","10","NICOLO'","68","1.56"
"Friuli-Venezia Giulia","2016","1","LEONARDO","128","2.93"
"Friuli-Venezia Giulia","2016","2","MATTIA","124","2.84"
"Friuli-Venezia Giulia","2016","3","ALESSANDRO","112","2.57"
"Friuli-Venezia Giulia","2016","4","TOMMASO","103","2.36"
"Friuli-Venezia Giulia","2016","5","FRANCESCO","98","2.25"
"Friuli-Venezia Giulia","2016","5","LORENZO","98","2.25"
"Friuli-Venezia Giulia","2016","6","GABRIELE","93","2.13"
"Friuli-Venezia Giulia","2016","7","RICCARDO","81","1.86"
"Friuli-Venezia Giulia","2016","8","MATTEO","80","1.83"
"Friuli-Venezia Giulia","2016","9","DAVIDE","76","1.74"
"Friuli-Venezia Giulia","2016","10","ANDREA","66","1.51"
"Friuli-Venezia Giulia","2017","1","LEONARDO","136","3.3"
"Friuli-Venezia Giulia","2017","2","MATTIA","116","2.81"
"Friuli-Venezia Giulia","2017","3","RICCARDO","108","2.62"
"Friuli-Venezia Giulia","2017","4","GABRIELE","91","2.21"
"Friuli-Venezia Giulia","2017","5","ALESSANDRO","90","2.18"
"Friuli-Venezia Giulia","2017","6","LORENZO","81","1.96"
"Friuli-Venezia Giulia","2017","7","TOMMASO","78","1.89"
"Friuli-Venezia Giulia","2017","8","FRANCESCO","76","1.84"
"Friuli-Venezia Giulia","2017","9","ANDREA","72","1.75"
"Friuli-Venezia Giulia","2017","10","DAVIDE","69","1.67"
"Friuli-Venezia Giulia","2018","1","LEONARDO","143","3.55"
"Friuli-Venezia Giulia","2018","2","MATTIA","103","2.56"
"Friuli-Venezia Giulia","2018","3","ALESSANDRO","102","2.53"
"Friuli-Venezia Giulia","2018","4","GABRIELE","86","2.13"
"Friuli-Venezia Giulia","2018","5","RICCARDO","83","2.06"
"Friuli-Venezia Giulia","2018","6","FRANCESCO","81","2.01"
"Friuli-Venezia Giulia","2018","7","TOMMASO","79","1.96"
"Friuli-Venezia Giulia","2018","8","LORENZO","73","1.81"
"Friuli-Venezia Giulia","2018","9","ANDREA","70","1.74"
"Friuli-Venezia Giulia","2018","9","MATTEO","70","1.74"
"Friuli-Venezia Giulia","2018","10","DAVIDE","69","1.71"
"Friuli-Venezia Giulia","2019","1","LEONARDO","158","4.1"
"Friuli-Venezia Giulia","2019","2","TOMMASO","99","2.57"
"Friuli-Venezia Giulia","2019","3","ALESSANDRO","87","2.26"
"Friuli-Venezia Giulia","2019","4","RICCARDO","86","2.23"
"Friuli-Venezia Giulia","2019","5","MATTIA","82","2.13"
"Friuli-Venezia Giulia","2019","6","ANDREA","70","1.82"
"Friuli-Venezia Giulia","2019","7","FRANCESCO","65","1.69"
"Friuli-Venezia Giulia","2019","8","FILIPPO","62","1.61"
"Friuli-Venezia Giulia","2019","9","LORENZO","59","1.53"
"Friuli-Venezia Giulia","2019","9","NICOLO'","59","1.53"
"Friuli-Venezia Giulia","2019","10","EDOARDO","57","1.48"
"Friuli-Venezia Giulia","2020","1","LEONARDO","149","3.98"
"Friuli-Venezia Giulia","2020","2","TOMMASO","90","2.4"
"Friuli-Venezia Giulia","2020","3","RICCARDO","83","2.22"
"Friuli-Venezia Giulia","2020","4","ALESSANDRO","77","2.06"
"Friuli-Venezia Giulia","2020","4","GABRIELE","77","2.06"
"Friuli-Venezia Giulia","2020","5","MATTIA","76","2.03"
"Friuli-Venezia Giulia","2020","6","LORENZO","74","1.98"
"Friuli-Venezia Giulia","2020","7","NICOLO'","64","1.71"
"Friuli-Venezia Giulia","2020","8","FILIPPO","63","1.68"
"Friuli-Venezia Giulia","2020","9","DAVIDE","57","1.52"
"Friuli-Venezia Giulia","2020","10","FRANCESCO","56","1.5"
"Friuli-Venezia Giulia","2021","1","LEONARDO","146","3.94"
"Friuli-Venezia Giulia","2021","2","RICCARDO","86","2.32"
"Friuli-Venezia Giulia","2021","3","TOMMASO","84","2.27"
"Friuli-Venezia Giulia","2021","4","ALESSANDRO","82","2.21"
"Friuli-Venezia Giulia","2021","5","MATTIA","81","2.19"
"Friuli-Venezia Giulia","2021","6","LORENZO","76","2.05"
"Friuli-Venezia Giulia","2021","7","NICOLO'","69","1.86"
"Friuli-Venezia Giulia","2021","8","EDOARDO","65","1.76"
"Friuli-Venezia Giulia","2021","9","GABRIELE","60","1.62"
"Friuli-Venezia Giulia","2021","10","SAMUELE","57","1.54"
"Friuli-Venezia Giulia","2022","1","LEONARDO","150","4.01"
"Friuli-Venezia Giulia","2022","2","MATTIA","95","2.54"
"Friuli-Venezia Giulia","2022","3","TOMMASO","92","2.46"
"Friuli-Venezia Giulia","2022","4","RICCARDO","88","2.35"
"Friuli-Venezia Giulia","2022","5","EDOARDO","77","2.06"
"Friuli-Venezia Giulia","2022","6","ALESSANDRO","72","1.93"
"Friuli-Venezia Giulia","2022","6","NICOLO'","72","1.93"
"Friuli-Venezia Giulia","2022","7","LORENZO","71","1.9"
"Friuli-Venezia Giulia","2022","8","GABRIELE","56","1.5"
"Friuli-Venezia Giulia","2022","8","MATTEO","56","1.5"
"Friuli-Venezia Giulia","2022","9","ENEA","54","1.44"
"Friuli-Venezia Giulia","2022","10","DIEGO","53","1.42"
"Friuli-Venezia Giulia","2022","10","FILIPPO","53","1.42"
"Friuli-Venezia Giulia","2023","1","LEONARDO","127","3.57"
"Friuli-Venezia Giulia","2023","2","EDOARDO","88","2.47"
"Friuli-Venezia Giulia","2023","3","TOMMASO","87","2.45"
"Friuli-Venezia Giulia","2023","4","MATTIA","76","2.14"
"Friuli-Venezia Giulia","2023","5","RICCARDO","75","2.11"
"Friuli-Venezia Giulia","2023","6","ALESSANDRO","72","2.02"
"Friuli-Venezia Giulia","2023","7","GABRIELE","54","1.52"
"Friuli-Venezia Giulia","2023","7","LIAM","54","1.52"
"Friuli-Venezia Giulia","2023","8","ELIA","52","1.46"
"Friuli-Venezia Giulia","2023","9","FILIPPO","51","1.43"
"Friuli-Venezia Giulia","2023","10","ENEA","49","1.38"
"Friuli-Venezia Giulia","2023","10","LORENZO","49","1.38"
"Friuli-Venezia Giulia","2024","1","LEONARDO","122","3.46"
"Friuli-Venezia Giulia","2024","2","EDOARDO","90","2.56"
"Friuli-Venezia Giulia","2024","3","TOMMASO","89","2.53"
"Friuli-Venezia Giulia","2024","4","MATTIA","81","2.3"
"Friuli-Venezia Giulia","2024","5","RICCARDO","64","1.82"
"Friuli-Venezia Giulia","2024","6","ALESSANDRO","62","1.76"
"Friuli-Venezia Giulia","2024","7","NICOLO'","56","1.59"
"Friuli-Venezia Giulia","2024","8","GABRIELE","55","1.56"
"Friuli-Venezia Giulia","2024","9","LORENZO","51","1.45"
"Friuli-Venezia Giulia","2024","10","ELIA","49","1.39"
"Liguria","1999","1","MATTEO","297","5.27"
"Liguria","1999","2","ANDREA","272","4.82"
"Liguria","1999","3","LUCA","257","4.56"
"Liguria","1999","4","LORENZO","243","4.31"
"Liguria","1999","5","DAVIDE","216","3.83"
"Liguria","1999","6","SIMONE","207","3.67"
"Liguria","1999","7","ALESSANDRO","175","3.1"
"Liguria","1999","8","ALESSIO","174","3.08"
"Liguria","1999","9","FRANCESCO","147","2.61"
"Liguria","1999","10","FEDERICO","145","2.57"
"Liguria","2000","1","ANDREA","308","5.25"
"Liguria","2000","2","MATTEO","292","4.98"
"Liguria","2000","3","LORENZO","272","4.64"
"Liguria","2000","4","LUCA","250","4.26"
"Liguria","2000","5","DAVIDE","206","3.51"
"Liguria","2000","6","ALESSANDRO","185","3.15"
"Liguria","2000","7","FRANCESCO","169","2.88"
"Liguria","2000","8","MATTIA","168","2.86"
"Liguria","2000","8","SIMONE","168","2.86"
"Liguria","2000","9","FEDERICO","152","2.59"
"Liguria","2000","10","ALESSIO","146","2.49"
"Liguria","2000","10","GABRIELE","146","2.49"
"Liguria","2001","1","MATTEO","318","5.41"
"Liguria","2001","2","ANDREA","299","5.09"
"Liguria","2001","3","LORENZO","276","4.69"
"Liguria","2001","4","LUCA","205","3.49"
"Liguria","2001","5","ALESSIO","183","3.11"
"Liguria","2001","6","ALESSANDRO","179","3.04"
"Liguria","2001","6","SIMONE","179","3.04"
"Liguria","2001","7","DAVIDE","170","2.89"
"Liguria","2001","7","FRANCESCO","170","2.89"
"Liguria","2001","8","MATTIA","147","2.5"
"Liguria","2001","9","FEDERICO","136","2.31"
"Liguria","2001","10","GABRIELE","129","2.19"
"Liguria","2002","1","MATTEO","281","4.81"
"Liguria","2002","2","LORENZO","272","4.66"
"Liguria","2002","3","ANDREA","247","4.23"
"Liguria","2002","4","LUCA","192","3.29"
"Liguria","2002","5","ALESSANDRO","187","3.2"
"Liguria","2002","6","DAVIDE","186","3.19"
"Liguria","2002","7","ALESSIO","177","3.03"
"Liguria","2002","8","FRANCESCO","168","2.88"
"Liguria","2002","8","SIMONE","168","2.88"
"Liguria","2002","9","GABRIELE","147","2.52"
"Liguria","2002","10","FEDERICO","139","2.38"
"Liguria","2003","1","ANDREA","265","4.52"
"Liguria","2003","2","MATTEO","259","4.41"
"Liguria","2003","3","LORENZO","246","4.19"
"Liguria","2003","4","LUCA","202","3.44"
"Liguria","2003","5","DAVIDE","191","3.26"
"Liguria","2003","6","ALESSANDRO","175","2.98"
"Liguria","2003","7","FRANCESCO","166","2.83"
"Liguria","2003","8","MATTIA","162","2.76"
"Liguria","2003","9","GABRIELE","159","2.71"
"Liguria","2003","10","FEDERICO","152","2.59"
"Liguria","2004","1","MATTEO","267","4.3"
"Liguria","2004","2","ANDREA","250","4.03"
"Liguria","2004","3","LORENZO","237","3.82"
"Liguria","2004","4","ALESSANDRO","228","3.67"
"Liguria","2004","5","FRANCESCO","207","3.33"
"Liguria","2004","6","LUCA","186","2.99"
"Liguria","2004","7","DAVIDE","181","2.91"
"Liguria","2004","8","SIMONE","168","2.7"
"Liguria","2004","9","GABRIELE","156","2.51"
"Liguria","2004","10","MATTIA","150","2.42"
"Liguria","2004","10","TOMMASO","150","2.42"
"Liguria","2005","1","MATTEO","243","3.94"
"Liguria","2005","2","LORENZO","233","3.77"
"Liguria","2005","3","ANDREA","211","3.42"
"Liguria","2005","4","FRANCESCO","207","3.35"
"Liguria","2005","5","DAVIDE","189","3.06"
"Liguria","2005","6","LUCA","180","2.91"
"Liguria","2005","7","TOMMASO","177","2.87"
"Liguria","2005","8","MATTIA","173","2.8"
"Liguria","2005","9","GABRIELE","169","2.74"
"Liguria","2005","10","ALESSANDRO","161","2.61"
"Liguria","2006","1","MATTEO","262","4.27"
"Liguria","2006","2","LORENZO","259","4.22"
"Liguria","2006","3","ANDREA","229","3.73"
"Liguria","2006","4","FRANCESCO","188","3.06"
"Liguria","2006","5","DAVIDE","178","2.9"
"Liguria","2006","6","LUCA","176","2.87"
"Liguria","2006","7","MATTIA","166","2.7"
"Liguria","2006","8","GABRIELE","163","2.66"
"Liguria","2006","9","ALESSANDRO","158","2.57"
"Liguria","2006","10","TOMMASO","157","2.56"
"Liguria","2007","1","MATTEO","277","4.37"
"Liguria","2007","2","LORENZO","224","3.53"
"Liguria","2007","3","ANDREA","214","3.37"
"Liguria","2007","4","GABRIELE","191","3.01"
"Liguria","2007","5","ALESSANDRO","190","2.99"
"Liguria","2007","6","FRANCESCO","184","2.9"
"Liguria","2007","7","MATTIA","166","2.62"
"Liguria","2007","8","LUCA","158","2.49"
"Liguria","2007","9","DAVIDE","148","2.33"
"Liguria","2007","10","ALESSIO","145","2.29"
"Liguria","2008","1","MATTEO","241","3.83"
"Liguria","2008","2","LORENZO","229","3.64"
"Liguria","2008","3","GABRIELE","197","3.13"
"Liguria","2008","4","ANDREA","191","3.03"
"Liguria","2008","5","FRANCESCO","176","2.8"
"Liguria","2008","6","ALESSANDRO","175","2.78"
"Liguria","2008","7","MATTIA","158","2.51"
"Liguria","2008","8","LUCA","157","2.49"
"Liguria","2008","9","DAVIDE","152","2.41"
"Liguria","2008","10","TOMMASO","134","2.13"
"Liguria","2009","1","LORENZO","234","3.78"
"Liguria","2009","2","ANDREA","199","3.21"
"Liguria","2009","3","ALESSANDRO","190","3.07"
"Liguria","2009","3","GABRIELE","190","3.07"
"Liguria","2009","3","MATTEO","190","3.07"
"Liguria","2009","4","FRANCESCO","183","2.96"
"Liguria","2009","5","LUCA","152","2.45"
"Liguria","2009","6","MATTIA","150","2.42"
"Liguria","2009","7","FILIPPO","133","2.15"
"Liguria","2009","8","DAVIDE","129","2.08"
"Liguria","2009","9","RICCARDO","127","2.05"
"Liguria","2009","10","ALESSIO","126","2.03"
"Liguria","2010","1","MATTEO","219","3.63"
"Liguria","2010","2","LORENZO","207","3.43"
"Liguria","2010","3","ANDREA","187","3.1"
"Liguria","2010","4","MATTIA","172","2.85"
"Liguria","2010","5","ALESSANDRO","164","2.72"
"Liguria","2010","6","GABRIELE","159","2.63"
"Liguria","2010","7","FRANCESCO","157","2.6"
"Liguria","2010","8","DAVIDE","138","2.29"
"Liguria","2010","9","LEONARDO","133","2.2"
"Liguria","2010","10","LUCA","127","2.1"
"Liguria","2011","1","LORENZO","201","3.51"
"Liguria","2011","2","MATTEO","184","3.21"
"Liguria","2011","3","ANDREA","181","3.16"
"Liguria","2011","4","GABRIELE","154","2.69"
"Liguria","2011","5","ALESSANDRO","149","2.6"
"Liguria","2011","6","FRANCESCO","147","2.56"
"Liguria","2011","7","LEONARDO","145","2.53"
"Liguria","2011","8","MATTIA","133","2.32"
"Liguria","2011","9","PIETRO","128","2.23"
"Liguria","2011","10","LUCA","117","2.04"
"Liguria","2012","1","LEONARDO","187","3.16"
"Liguria","2012","2","LORENZO","186","3.14"
"Liguria","2012","3","MATTEO","179","3.03"
"Liguria","2012","4","ANDREA","174","2.94"
"Liguria","2012","5","MATTIA","169","2.86"
"Liguria","2012","6","ALESSANDRO","152","2.57"
"Liguria","2012","7","GABRIELE","148","2.5"
"Liguria","2012","8","PIETRO","137","2.32"
"Liguria","2012","9","FRANCESCO","124","2.1"
"Liguria","2012","10","FEDERICO","112","1.89"
"Liguria","2013","1","FRANCESCO","221","3.99"
"Liguria","2013","2","LORENZO","168","3.04"
"Liguria","2013","3","MATTEO","163","2.95"
"Liguria","2013","4","ALESSANDRO","162","2.93"
"Liguria","2013","5","LEONARDO","154","2.78"
"Liguria","2013","6","ANDREA","140","2.53"
"Liguria","2013","7","GABRIELE","130","2.35"
"Liguria","2013","8","MATTIA","123","2.22"
"Liguria","2013","9","PIETRO","116","2.1"
"Liguria","2013","10","TOMMASO","108","1.95"
"Liguria","2014","1","FRANCESCO","180","3.24"
"Liguria","2014","2","LEONARDO","176","3.17"
"Liguria","2014","3","TOMMASO","173","3.12"
"Liguria","2014","4","LORENZO","160","2.88"
"Liguria","2014","5","ANDREA","148","2.67"
"Liguria","2014","6","MATTEO","147","2.65"
"Liguria","2014","7","ALESSANDRO","145","2.61"
"Liguria","2014","8","MATTIA","144","2.59"
"Liguria","2014","9","GABRIELE","139","2.5"
"Liguria","2014","10","EDOARDO","131","2.36"
"Liguria","2015","1","LEONARDO","174","3.4"
"Liguria","2015","2","LORENZO","142","2.77"
"Liguria","2015","3","MATTIA","141","2.75"
"Liguria","2015","4","GABRIELE","138","2.69"
"Liguria","2015","5","FRANCESCO","134","2.62"
"Liguria","2015","6","MATTEO","123","2.4"
"Liguria","2015","7","EDOARDO","121","2.36"
"Liguria","2015","8","TOMMASO","117","2.28"
"Liguria","2015","9","ANDREA","114","2.23"
"Liguria","2015","10","ALESSANDRO","111","2.17"
"Liguria","2016","1","LEONARDO","231","4.49"
"Liguria","2016","2","LORENZO","161","3.13"
"Liguria","2016","3","ALESSANDRO","146","2.83"
"Liguria","2016","4","MATTIA","129","2.5"
"Liguria","2016","5","GABRIELE","125","2.43"
"Liguria","2016","6","TOMMASO","122","2.37"
"Liguria","2016","7","FRANCESCO","118","2.29"
"Liguria","2016","8","MATTEO","110","2.14"
"Liguria","2016","9","NICOLO'","104","2.02"
"Liguria","2016","10","EDOARDO","99","1.92"
"Liguria","2017","1","LEONARDO","177","3.59"
"Liguria","2017","2","TOMMASO","130","2.64"
"Liguria","2017","3","MATTIA","126","2.56"
"Liguria","2017","4","PIETRO","119","2.41"
"Liguria","2017","5","LORENZO","116","2.35"
"Liguria","2017","6","EDOARDO","112","2.27"
"Liguria","2017","7","ALESSANDRO","103","2.09"
"Liguria","2017","8","GABRIELE","101","2.05"
"Liguria","2017","9","ANDREA","96","1.95"
"Liguria","2017","10","MATTEO","92","1.87"
"Liguria","2018","1","LEONARDO","182","3.91"
"Liguria","2018","2","LORENZO","134","2.88"
"Liguria","2018","3","TOMMASO","126","2.71"
"Liguria","2018","4","EDOARDO","116","2.49"
"Liguria","2018","5","MATTIA","105","2.26"
"Liguria","2018","6","ALESSANDRO","98","2.11"
"Liguria","2018","7","GABRIELE","97","2.09"
"Liguria","2018","8","FRANCESCO","92","1.98"
"Liguria","2018","9","NICOLO'","90","1.94"
"Liguria","2018","10","ANDREA","89","1.91"
"Liguria","2019","1","LEONARDO","202","4.58"
"Liguria","2019","2","TOMMASO","148","3.35"
"Liguria","2019","3","LORENZO","114","2.58"
"Liguria","2019","4","EDOARDO","103","2.33"
"Liguria","2019","5","PIETRO","97","2.2"
"Liguria","2019","6","MATTIA","96","2.17"
"Liguria","2019","7","ALESSANDRO","95","2.15"
"Liguria","2019","8","GABRIELE","91","2.06"
"Liguria","2019","9","NICOLO'","86","1.95"
"Liguria","2019","10","ANDREA","76","1.72"
"Liguria","2019","10","FRANCESCO","76","1.72"
"Liguria","2019","10","MATTEO","76","1.72"
"Liguria","2020","1","LEONARDO","213","4.79"
"Liguria","2020","2","TOMMASO","140","3.15"
"Liguria","2020","3","EDOARDO","118","2.65"
"Liguria","2020","4","LORENZO","108","2.43"
"Liguria","2020","5","ALESSANDRO","99","2.23"
"Liguria","2020","6","MATTIA","91","2.05"
"Liguria","2020","7","GABRIELE","89","2"
"Liguria","2020","8","NICOLO'","83","1.87"
"Liguria","2020","9","PIETRO","81","1.82"
"Liguria","2020","9","RICCARDO","81","1.82"
"Liguria","2020","10","FILIPPO","74","1.66"
"Liguria","2021","1","LEONARDO","209","4.74"
"Liguria","2021","2","TOMMASO","156","3.54"
"Liguria","2021","3","EDOARDO","131","2.97"
"Liguria","2021","4","LORENZO","99","2.25"
"Liguria","2021","5","GABRIELE","95","2.16"
"Liguria","2021","6","NICOLO'","93","2.11"
"Liguria","2021","7","ALESSANDRO","81","1.84"
"Liguria","2021","8","FILIPPO","80","1.82"
"Liguria","2021","8","PIETRO","80","1.82"
"Liguria","2021","9","FRANCESCO","75","1.7"
"Liguria","2021","10","ANDREA","72","1.63"
"Liguria","2022","1","LEONARDO","183","4.16"
"Liguria","2022","2","TOMMASO","138","3.13"
"Liguria","2022","3","EDOARDO","130","2.95"
"Liguria","2022","4","LORENZO","93","2.11"
"Liguria","2022","5","FRANCESCO","88","2"
"Liguria","2022","6","GABRIELE","86","1.95"
"Liguria","2022","7","MATTIA","84","1.91"
"Liguria","2022","8","ALESSANDRO","80","1.82"
"Liguria","2022","9","PIETRO","79","1.79"
"Liguria","2022","10","FILIPPO","73","1.66"
"Liguria","2023","1","LEONARDO","199","4.6"
"Liguria","2023","2","EDOARDO","142","3.28"
"Liguria","2023","3","TOMMASO","118","2.73"
"Liguria","2023","4","LORENZO","101","2.34"
"Liguria","2023","5","MATTIA","87","2.01"
"Liguria","2023","6","GABRIELE","86","1.99"
"Liguria","2023","7","ALESSANDRO","80","1.85"
"Liguria","2023","8","PIETRO","79","1.83"
"Liguria","2023","9","NICOLO'","76","1.76"
"Liguria","2023","10","ENEA","75","1.73"
"Liguria","2024","1","LEONARDO","187","4.31"
"Liguria","2024","2","EDOARDO","153","3.53"
"Liguria","2024","3","TOMMASO","141","3.25"
"Liguria","2024","4","GABRIELE","83","1.91"
"Liguria","2024","5","ALESSANDRO","81","1.87"
"Liguria","2024","6","LORENZO","80","1.84"
"Liguria","2024","7","PIETRO","72","1.66"
"Liguria","2024","8","SAMUELE","68","1.57"
"Liguria","2024","9","NICOLO'","65","1.5"
"Liguria","2024","10","FRANCESCO","62","1.43"
"Emilia-Romagna","1999","1","MATTEO","772","4.91"
"Emilia-Romagna","1999","2","LUCA","712","4.53"
"Emilia-Romagna","1999","3","ANDREA","656","4.17"
"Emilia-Romagna","1999","3","LORENZO","656","4.17"
"Emilia-Romagna","1999","4","ALESSANDRO","616","3.92"
"Emilia-Romagna","1999","5","RICCARDO","475","3.02"
"Emilia-Romagna","1999","6","MATTIA","463","2.94"
"Emilia-Romagna","1999","7","FRANCESCO","451","2.87"
"Emilia-Romagna","1999","8","DAVIDE","449","2.85"
"Emilia-Romagna","1999","9","FEDERICO","436","2.77"
"Emilia-Romagna","1999","10","MARCO","431","2.74"
"Emilia-Romagna","2000","1","MATTEO","886","5.14"
"Emilia-Romagna","2000","2","LORENZO","707","4.1"
"Emilia-Romagna","2000","3","ANDREA","688","3.99"
"Emilia-Romagna","2000","4","ALESSANDRO","684","3.97"
"Emilia-Romagna","2000","5","LUCA","657","3.81"
"Emilia-Romagna","2000","6","FRANCESCO","606","3.51"
"Emilia-Romagna","2000","7","MATTIA","516","2.99"
"Emilia-Romagna","2000","8","RICCARDO","514","2.98"
"Emilia-Romagna","2000","9","MARCO","464","2.69"
"Emilia-Romagna","2000","10","FEDERICO","442","2.56"
"Emilia-Romagna","2001","1","MATTEO","858","4.94"
"Emilia-Romagna","2001","2","LUCA","687","3.96"
"Emilia-Romagna","2001","3","LORENZO","659","3.8"
"Emilia-Romagna","2001","4","ANDREA","646","3.72"
"Emilia-Romagna","2001","5","ALESSANDRO","622","3.58"
"Emilia-Romagna","2001","6","FRANCESCO","587","3.38"
"Emilia-Romagna","2001","7","MATTIA","494","2.85"
"Emilia-Romagna","2001","8","RICCARDO","468","2.7"
"Emilia-Romagna","2001","9","SIMONE","458","2.64"
"Emilia-Romagna","2001","10","FEDERICO","423","2.44"
"Emilia-Romagna","2002","1","MATTEO","831","4.59"
"Emilia-Romagna","2002","2","ALESSANDRO","732","4.04"
"Emilia-Romagna","2002","3","LORENZO","687","3.79"
"Emilia-Romagna","2002","4","ANDREA","661","3.65"
"Emilia-Romagna","2002","5","FRANCESCO","637","3.52"
"Emilia-Romagna","2002","6","LUCA","568","3.14"
"Emilia-Romagna","2002","7","MATTIA","550","3.04"
"Emilia-Romagna","2002","8","FILIPPO","533","2.94"
"Emilia-Romagna","2002","9","RICCARDO","485","2.68"
"Emilia-Romagna","2002","10","FEDERICO","427","2.36"
"Emilia-Romagna","2003","1","MATTEO","760","4.28"
"Emilia-Romagna","2003","2","ALESSANDRO","704","3.96"
"Emilia-Romagna","2003","3","LUCA","640","3.6"
"Emilia-Romagna","2003","4","ANDREA","620","3.49"
"Emilia-Romagna","2003","5","LORENZO","609","3.43"
"Emilia-Romagna","2003","6","FRANCESCO","605","3.41"
"Emilia-Romagna","2003","7","MATTIA","515","2.9"
"Emilia-Romagna","2003","8","RICCARDO","493","2.78"
"Emilia-Romagna","2003","9","FILIPPO","465","2.62"
"Emilia-Romagna","2003","10","FEDERICO","458","2.58"
"Emilia-Romagna","2004","1","MATTEO","756","3.92"
"Emilia-Romagna","2004","2","ALESSANDRO","729","3.78"
"Emilia-Romagna","2004","3","LORENZO","671","3.48"
"Emilia-Romagna","2004","4","LUCA","651","3.38"
"Emilia-Romagna","2004","5","FRANCESCO","647","3.36"
"Emilia-Romagna","2004","6","ANDREA","609","3.16"
"Emilia-Romagna","2004","7","MATTIA","553","2.87"
"Emilia-Romagna","2004","8","RICCARDO","518","2.69"
"Emilia-Romagna","2004","9","TOMMASO","513","2.66"
"Emilia-Romagna","2004","10","FEDERICO","452","2.34"
"Emilia-Romagna","2005","1","ALESSANDRO","758","3.92"
"Emilia-Romagna","2005","2","MATTEO","750","3.88"
"Emilia-Romagna","2005","3","LORENZO","676","3.5"
"Emilia-Romagna","2005","4","ANDREA","601","3.11"
"Emilia-Romagna","2005","5","FRANCESCO","597","3.09"
"Emilia-Romagna","2005","6","LUCA","581","3.01"
"Emilia-Romagna","2005","7","RICCARDO","519","2.68"
"Emilia-Romagna","2005","8","MATTIA","507","2.62"
"Emilia-Romagna","2005","9","TOMMASO","495","2.56"
"Emilia-Romagna","2005","10","FILIPPO","433","2.24"
"Emilia-Romagna","2006","1","ALESSANDRO","796","3.96"
"Emilia-Romagna","2006","2","MATTEO","680","3.38"
"Emilia-Romagna","2006","3","FRANCESCO","629","3.13"
"Emilia-Romagna","2006","4","LORENZO","626","3.12"
"Emilia-Romagna","2006","5","ANDREA","557","2.77"
"Emilia-Romagna","2006","6","LUCA","556","2.77"
"Emilia-Romagna","2006","7","MATTIA","521","2.59"
"Emilia-Romagna","2006","8","TOMMASO","481","2.39"
"Emilia-Romagna","2006","9","RICCARDO","473","2.35"
"Emilia-Romagna","2006","10","FILIPPO","460","2.29"
"Emilia-Romagna","2007","1","ALESSANDRO","827","3.98"
"Emilia-Romagna","2007","2","MATTEO","731","3.52"
"Emilia-Romagna","2007","3","LORENZO","641","3.09"
"Emilia-Romagna","2007","4","FRANCESCO","640","3.08"
"Emilia-Romagna","2007","5","RICCARDO","575","2.77"
"Emilia-Romagna","2007","6","MATTIA","559","2.69"
"Emilia-Romagna","2007","7","ANDREA","553","2.66"
"Emilia-Romagna","2007","8","LUCA","552","2.66"
